customer_id,customer_key,first_name,last_name,full_name,email,phone,address_line1,city,state,zip_code,country,customer_segment,industry,customer_status,acquisition_channel,registration_date,lifetime_value_usd,is_vip,created_at,updated_at
663,CUST-00663,Hayley,Evans,Hayley Evans,berrytyrone@example.net,894.205.9802,944 Debra Valleys,Port Jesusland,MI,70027,US,Enterprise,Media,Active,Event,2021-07-26,181032.27,0,2022-03-15T18:54:04.183725,2024-10-06T03:36:43.800693
664,CUST-00664,Martin,Ramirez,Martin Ramirez,mcdonaldmegan@example.org,8319977748,514 William Manors Suite 823,New Alejandraberg,MP,79979,US,Mid-Market,Logistics,Active,Paid Search,2023-11-21,116337.2,0,2020-03-28T22:04:49.360244,2024-08-22T17:57:02.093788
665,CUST-00665,Morgan,Horton,Morgan Horton,daniel62@example.org,+1-932-660-5869x4276,73066 Megan Forest,West Christopherhaven,MH,12340,US,Mid-Market,Healthcare,Active,Paid Search,2023-08-23,200498.23,0,2021-04-13T02:19:38.898987,2024-07-02T05:44:00.939096
666,CUST-00666,Kenneth,Thomas,Kenneth Thomas,lorraine94@example.com,+1-389-906-2327x237,23790 Jeanette Underpass,Stewartview,VI,94147,US,Consumer,Finance,Active,Organic,2020-09-02,2913.25,0,2021-10-17T17:49:24.448022,2024-08-21T10:06:13.033031
667,CUST-00667,Brian,Oneal,Brian Oneal,ljoyce@example.com,001-241-976-7553x981,8159 Luke Rapids,New Biancastad,NY,80261,US,Mid-Market,Education,Active,Social Media,2019-12-19,238794.74,0,2023-05-02T22:36:20.650779,2024-08-17T13:12:54.497270
668,CUST-00668,Gary,Serrano,Gary Serrano,andrea76@example.org,202.707.6123x96121,812 Boone Tunnel,New Katietown,SD,64523,US,Enterprise,Education,Active,Referral,2019-06-22,28901.08,1,2018-01-19T00:02:09.405073,2024-05-27T01:19:23.025151
669,CUST-00669,Jennifer,Horn,Jennifer Horn,williamsbrenda@example.org,629.982.6893x3486,50675 Dixon Loop,East Matthew,UT,58971,US,Consumer,Manufacturing,Inactive,Event,2022-03-04,212742.56,1,2018-02-03T22:01:00.657665,2024-06-27T04:23:18.264656
670,CUST-00670,Joel,Garcia,Joel Garcia,craigmurphy@example.net,5576052187,0458 Daniel Club Suite 147,Lake Samanthaville,WV,20474,US,Mid-Market,Finance,Active,Event,2019-03-13,181739.57,0,2024-07-20T22:48:18.141704,2024-12-23T20:47:31.921970
671,CUST-00671,Laura,Rosales,Laura Rosales,owilson@example.com,001-689-610-9779x780,8446 Andrews Hill Apt. 366,Lisaland,NE,29065,US,Enterprise,Government,Churned,Social Media,2019-05-23,200665.06,1,2024-07-24T14:04:50.439243,2024-08-12T09:57:43.844330
672,CUST-00672,Timothy,Chang,Timothy Chang,mistykelly@example.com,(272)492-7318x683,8542 Jeremy Hills,South Melissastad,CA,72589,US,Mid-Market,Real Estate,Inactive,Paid Search,2021-07-17,153033.93,0,2020-06-05T19:52:55.627010,2024-09-27T10:12:01.013663
673,CUST-00673,Amanda,Aguilar,Amanda Aguilar,arroyorenee@example.com,967-646-2159x5841,1705 Stacy Expressway,New Elizabethfurt,OK,72828,US,Consumer,Logistics,Active,Social Media,2023-07-31,110451.63,0,2018-07-03T12:49:24.965757,2024-11-01T06:59:26.709964
674,CUST-00674,Justin,Murillo,Justin Murillo,mary76@example.net,4944837740,3302 Nixon Roads Suite 099,Mannburgh,DE,73616,US,SMB,Education,Active,Event,2019-08-06,217148.9,0,2024-03-26T14:35:29.701047,2024-06-01T02:46:19.200283
675,CUST-00675,Shaun,Martinez,Shaun Martinez,egutierrez@example.org,(456)534-2022,980 Rachel Fords Suite 683,Freemantown,CT,62675,US,SMB,Media,Churned,Event,2023-03-23,175294.76,0,2024-01-19T00:12:06.889917,2024-08-12T19:43:54.229497
676,CUST-00676,Mark,Reid,Mark Reid,smartinez@example.org,+1-423-835-1746x564,86372 Robinson Port,Jillfurt,MH,80761,US,Consumer,Technology,Inactive,Paid Search,2019-12-07,166095.81,1,2022-06-08T18:02:28.021818,2024-05-10T07:14:09.477857
677,CUST-00677,Katherine,Fowler,Katherine Fowler,qbennett@example.org,690-603-8502x5513,672 Amanda Plain Apt. 904,Fischerbury,CA,33621,US,Mid-Market,Media,Churned,Organic,2021-05-27,3405.39,0,2024-06-22T16:29:23.814138,2024-04-11T00:19:31.403720
678,CUST-00678,Jessica,Dominguez,Jessica Dominguez,mcarter@example.org,(311)449-7887x953,0954 Scott Run,Colemanhaven,ID,07286,US,Consumer,Logistics,Active,Organic,2020-08-13,187981.79,0,2022-11-21T00:30:23.882236,2024-10-21T09:46:19.125300
679,CUST-00679,Wayne,Brown,Wayne Brown,fhanna@example.com,991.851.1436,107 Ana Court,New Emilyhaven,MD,55976,US,Mid-Market,Education,Active,Organic,2023-01-23,126978.87,1,2020-02-09T20:20:25.512072,2024-05-01T00:35:31.096078
680,CUST-00680,Shawn,Brown,Shawn Brown,thomasronald@example.net,+1-233-415-4230x6002,5052 Keith Court Apt. 420,Ortizton,CT,41793,US,Consumer,Technology,Active,Social Media,2022-06-30,111325.12,1,2018-07-12T16:35:35.974731,2024-04-27T00:45:31.275182
681,CUST-00681,Brianna,Thomas,Brianna Thomas,pcoleman@example.org,001-482-422-2400x539,6201 Melissa Crescent,West Amanda,IL,29812,US,Enterprise,Logistics,Inactive,Paid Search,2018-09-01,30117.36,1,2022-01-11T22:32:32.161222,2024-03-11T10:25:12.350067
682,CUST-00682,Darlene,Cox,Darlene Cox,hoganeric@example.net,+1-645-664-5234x286,0249 Jordan Grove Apt. 095,South Karen,SC,88321,US,Enterprise,Finance,Inactive,Social Media,2021-08-14,9440.07,0,2021-04-25T09:39:43.710755,2024-11-27T04:44:09.219975
683,CUST-00683,Lori,Hill,Lori Hill,gregory73@example.com,(415)726-6559x1476,809 Butler Cove,Thomasstad,IN,33165,US,Enterprise,Real Estate,Churned,Event,2022-01-04,76497.19,0,2020-10-30T10:35:34.277508,2024-07-31T20:49:03.125804
684,CUST-00684,Nathan,Roberts,Nathan Roberts,sandra66@example.net,535-838-9629x85324,241 Wells Estate Suite 638,West Joseph,TN,38068,US,Consumer,Education,Active,Organic,2021-02-02,204238.88,1,2020-11-16T01:36:18.452851,2024-04-30T05:45:05.233791
685,CUST-00685,Kaitlyn,Sanchez,Kaitlyn Sanchez,zglover@example.net,+1-324-897-9399,3811 Prince Passage,Lake Steven,AK,32593,US,SMB,Media,Churned,Partner,2022-01-16,118546.85,0,2018-03-01T02:21:39.104072,2024-10-22T03:26:40.040379
686,CUST-00686,Thomas,Gray,Thomas Gray,kimberlymejia@example.org,589-367-8082x649,46394 Sanders Islands,Maryshire,MP,83447,US,Consumer,Finance,Active,Event,2021-04-20,55825.9,0,2019-02-25T07:53:04.589722,2024-11-04T08:03:46.971827
687,CUST-00687,Kenneth,Christensen,Kenneth Christensen,carlastevens@example.net,001-394-303-6948,664 Davis Lodge,Mayotown,MT,89882,US,SMB,Manufacturing,Churned,Partner,2019-06-09,93785.64,0,2024-03-22T07:13:57.126188,2024-03-23T01:20:27.953022
688,CUST-00688,Mark,Greene,Mark Greene,wrodriguez@example.net,3165399490,44376 Douglas Ford,Amandaville,LA,06476,US,Enterprise,Retail,Inactive,Referral,2018-03-25,205548.75,1,2023-10-12T00:58:49.098655,2024-07-18T15:37:50.338282
689,CUST-00689,Heather,Davis,Heather Davis,hancocktristan@example.org,3142811604,2028 Castaneda Crest,Moonton,WA,09984,US,Enterprise,Manufacturing,Churned,Referral,2018-06-08,47292.08,1,2024-02-18T11:50:06.145328,2024-08-08T09:54:56.596548
690,CUST-00690,John,Thomas,John Thomas,jonathanwoodard@example.com,384-920-3531x6079,86015 Garcia Squares,Port Tylerborough,FM,18226,US,Mid-Market,Logistics,Active,Event,2024-09-06,84814.42,1,2023-06-24T13:23:23.386946,2024-02-05T18:43:59.396259
691,CUST-00691,Evelyn,Howe,Evelyn Howe,kevinmarshall@example.org,(988)614-1128,71936 Sweeney Land Suite 646,New Charles,OH,10946,US,Enterprise,Real Estate,Active,Social Media,2023-09-20,114618.28,0,2018-04-06T20:57:57.167487,2024-08-21T04:44:40.510050
692,CUST-00692,Kevin,Arellano,Kevin Arellano,kmartinez@example.com,(332)715-4013,0696 Paul Lodge,Lisamouth,GA,42860,US,Consumer,Healthcare,Churned,Event,2022-08-08,12618.62,1,2019-03-25T13:53:38.990222,2024-08-28T02:11:56.472431
693,CUST-00693,Jodi,Barry,Jodi Barry,justin17@example.net,+1-699-548-8566,51956 Bailey Shore,Clarkstad,WI,66674,US,Consumer,Media,Active,Event,2018-01-06,144849.32,0,2020-01-28T04:46:23.958245,2024-02-23T07:20:30.278036
694,CUST-00694,Veronica,West,Veronica West,zmoore@example.org,001-356-550-4607x001,8624 Kristin Passage,Stricklandville,FM,01175,US,Enterprise,Government,Prospect,Partner,2023-01-26,151737.11,0,2018-01-09T18:26:01.536985,2024-08-21T13:41:53.069462
695,CUST-00695,Lisa,Ortiz,Lisa Ortiz,vanessa17@example.org,+1-320-776-2381,32822 Angela Haven,New Joshuamouth,VI,20888,US,Consumer,Government,Churned,Event,2022-03-13,190712.48,0,2021-09-06T11:29:10.249291,2024-05-10T23:55:58.598596
696,CUST-00696,Catherine,Larson,Catherine Larson,christopher84@example.com,+1-913-451-1350x535,892 Latasha Mews,Davidstad,NM,73445,US,Consumer,Education,Active,Social Media,2018-03-23,201296.81,0,2024-11-11T06:30:19.354367,2024-08-07T03:48:53.670095
697,CUST-00697,Steven,Allen,Steven Allen,yorkandrew@example.com,494-353-4195,7867 Oconnor Road Apt. 802,Lake Williamside,RI,29765,US,Consumer,Real Estate,Prospect,Event,2018-11-23,128317.51,0,2018-02-27T16:42:25.074795,2024-03-22T06:09:44.670946
698,CUST-00698,Maxwell,Zavala,Maxwell Zavala,nunezjeremy@example.net,001-812-213-9743,8557 Vargas Inlet Apt. 842,Port Robertchester,OK,84076,US,Mid-Market,Technology,Active,Partner,2021-11-30,178738.94,0,2018-05-05T19:58:33.572543,2024-04-19T01:57:35.208885
699,CUST-00699,Patricia,Meyer,Patricia Meyer,esmith@example.net,7659673374,65276 Sara Manor,West Brianaside,AR,18852,US,Mid-Market,Retail,Churned,Partner,2023-08-10,173730.84,0,2020-07-03T07:37:44.529975,2024-08-20T10:00:01.878513
700,CUST-00700,William,Lee,William Lee,daniellesweeney@example.com,647-472-5084x232,8004 Shawn Crossroad,Danielmouth,MA,32823,US,Enterprise,Education,Churned,Social Media,2023-01-22,145910.16,1,2024-08-05T12:15:26.317185,2024-05-25T18:50:43.128602
701,CUST-00701,Daniel,Nichols,Daniel Nichols,meghan90@example.com,(979)260-2425,32959 Howard Forges,West Danielleberg,NC,51209,US,SMB,Government,Active,Partner,2020-03-16,27064.38,1,2019-08-02T13:49:00.958804,2024-04-12T07:25:40.353636
702,CUST-00702,Rhonda,Taylor,Rhonda Taylor,rebeccavaughn@example.net,472-217-4292,67821 Cohen Ramp Apt. 669,South Michele,MP,01150,US,Mid-Market,Healthcare,Prospect,Organic,2021-01-17,50375.65,0,2020-10-09T17:25:04.955476,2024-12-26T22:48:09.282969
703,CUST-00703,Lori,Walton,Lori Walton,combsbrenda@example.net,3482502206,333 Montgomery Overpass,Millerton,AL,08120,US,SMB,Manufacturing,Active,Organic,2024-10-18,172803.42,0,2022-07-10T12:03:16.159651,2024-03-08T06:33:42.429841
704,CUST-00704,Bonnie,Peterson,Bonnie Peterson,jackpeterson@example.net,001-447-518-5594x079,5323 Suzanne Run,Owensside,WI,10392,US,Mid-Market,Media,Active,Paid Search,2018-09-12,203599.54,0,2019-12-30T02:41:11.249612,2024-05-17T22:12:06.501419
705,CUST-00705,Scott,Roberts,Scott Roberts,pattondavid@example.com,001-453-991-1776x665,20928 Lori Rue Suite 780,Bateston,FL,17808,US,Mid-Market,Media,Inactive,Referral,2019-09-19,127975.11,0,2019-09-21T12:53:13.630955,2024-09-04T02:42:52.780259
706,CUST-00706,Peter,Garrett,Peter Garrett,ojohnson@example.com,+1-463-353-2237x1859,8485 Walker Parks,North Justinberg,PA,41338,US,Enterprise,Government,Inactive,Social Media,2022-10-04,239197.14,0,2019-05-08T04:42:54.844571,2024-01-15T15:43:56.572356
707,CUST-00707,Sheila,Sanchez,Sheila Sanchez,ashleymedina@example.net,(831)832-4659,78417 Laurie Parks,Petersonland,FM,45173,US,Enterprise,Healthcare,Prospect,Paid Search,2023-10-23,51170.26,1,2024-04-07T22:34:52.231318,2024-12-02T11:34:10.209144
708,CUST-00708,Donald,Davis,Donald Davis,olsenlinda@example.org,001-466-642-6735x127,3375 Edwards Terrace Suite 976,Allisonhaven,LA,77660,US,Mid-Market,Education,Churned,Partner,2023-06-14,184743.28,0,2020-12-24T11:59:08.818497,2024-03-01T06:36:29.543866
709,CUST-00709,Lisa,Lane,Lisa Lane,smithrichard@example.org,806-492-9656x85120,7293 Park Ridges Suite 934,Michelleland,DC,75936,US,Mid-Market,Manufacturing,Inactive,Referral,2022-12-16,245871.6,0,2018-10-09T18:59:40.039496,2024-06-08T23:21:55.632063
710,CUST-00710,Kimberly,Watson,Kimberly Watson,kristincarter@example.com,680.245.7972x518,33982 Kelly Point Apt. 337,Lake Brian,OK,92083,US,Mid-Market,Retail,Prospect,Partner,2018-01-12,30278.78,0,2022-12-03T06:39:33.191985,2024-04-25T21:30:27.214831
711,CUST-00711,Jennifer,Foster,Jennifer Foster,msmith@example.com,+1-632-686-3011x2200,4833 Rodney Mission,Johnsonhaven,GA,91116,US,Consumer,Manufacturing,Churned,Paid Search,2020-10-19,32951.6,0,2021-10-12T21:32:48.026677,2024-05-28T09:39:47.616129
712,CUST-00712,Jennifer,Little,Jennifer Little,vsmith@example.net,+1-349-546-9208x5649,9519 Neil Views,North Danielmouth,LA,51816,US,Enterprise,Education,Inactive,Event,2022-11-18,234404.87,0,2018-10-08T10:56:10.481826,2024-05-06T06:18:35.102910
713,CUST-00713,Rachel,Baldwin,Rachel Baldwin,fernandezbrandon@example.net,001-789-804-4104x043,513 Lee Roads Apt. 483,Collinsmouth,MI,66782,US,Mid-Market,Education,Churned,Organic,2024-04-05,193528.41,0,2018-05-08T15:26:18.235656,2024-01-16T09:28:46.256775
714,CUST-00714,Danielle,Garcia,Danielle Garcia,patrick71@example.com,584.901.9027x169,1158 Coleman Union,Rodriguezshire,OK,62107,US,Consumer,Real Estate,Churned,Paid Search,2020-10-27,18683.76,0,2023-10-14T19:03:26.238429,2024-05-21T01:10:43.909875
715,CUST-00715,Michael,Fitzgerald,Michael Fitzgerald,ernestjones@example.org,001-750-858-3534x581,2853 Crane Gateway Apt. 426,Hopkinsville,NH,92303,US,Mid-Market,Retail,Churned,Organic,2021-08-25,196671.43,0,2021-05-16T22:26:52.888657,2024-07-23T19:09:28.925191
716,CUST-00716,Carl,Rivera,Carl Rivera,fpatterson@example.net,903.402.8532,6983 Stewart Route Suite 025,Port April,ME,56399,US,Consumer,Media,Churned,Social Media,2023-09-13,23440.42,0,2018-09-30T04:51:01.136222,2024-03-28T07:27:03.649875
717,CUST-00717,Linda,Mcdonald,Linda Mcdonald,nicholsanne@example.com,(907)338-2777,425 Heather Orchard,Gonzalezton,AL,58511,US,Mid-Market,Education,Active,Paid Search,2019-05-02,73746.8,1,2024-05-08T07:32:48.595508,2024-02-23T14:12:48.644791
718,CUST-00718,Brandon,Thomas,Brandon Thomas,jamesleonard@example.com,305.977.7196,5965 Powell Motorway,Phillipsfurt,NC,31241,US,Enterprise,Finance,Prospect,Paid Search,2024-01-01,111693.98,0,2019-05-13T20:03:16.937893,2024-10-12T02:32:55.569695
719,CUST-00719,Allen,Gilbert,Allen Gilbert,sharonfranco@example.org,+1-265-937-9322x1914,4736 Kathryn Isle,Kramershire,DE,11329,US,Enterprise,Education,Inactive,Organic,2020-07-26,96776.05,0,2024-05-09T12:33:18.629344,2024-04-30T07:45:58.938814
720,CUST-00720,Julie,Davis,Julie Davis,robertjohnson@example.org,(965)589-3475,4883 Vasquez Corners,North Justin,MO,62366,US,Enterprise,Media,Active,Partner,2018-06-26,200802.78,1,2021-12-28T06:19:24.186861,2024-10-26T11:05:14.168399
721,CUST-00721,Patrick,Waller,Patrick Waller,ymercer@example.com,+1-632-803-1726x6528,9272 Smith Valleys Apt. 208,Beckland,ME,87865,US,Consumer,Healthcare,Active,Event,2022-12-23,48531.84,0,2023-03-23T11:58:56.545965,2024-10-16T02:34:33.425069
722,CUST-00722,Luis,Lawrence,Luis Lawrence,joshua27@example.org,(230)233-5636x9301,089 Cameron Mills,Lake Adamport,PR,70191,US,Enterprise,Retail,Churned,Partner,2021-12-01,2328.98,0,2024-10-08T02:28:36.766537,2024-03-04T11:56:15.570419
723,CUST-00723,Dawn,Vaughan,Dawn Vaughan,caleb89@example.org,+1-809-830-4376x613,081 Traci Spring,Meyerstad,PR,75484,US,Mid-Market,Technology,Prospect,Social Media,2020-05-08,208998.44,0,2020-02-14T17:21:21.892401,2024-06-16T22:39:38.916354
724,CUST-00724,Heidi,Scott,Heidi Scott,wigginsrhonda@example.org,810-958-3309,798 Irwin Court,Lake Kylechester,PA,31012,US,Consumer,Finance,Prospect,Event,2021-03-16,38861.77,1,2021-04-27T11:48:13.403582,2024-05-29T09:33:26.908892
725,CUST-00725,Michelle,Holland,Michelle Holland,sullivantodd@example.com,001-818-777-6288x363,62762 Jack Meadows,Wallacehaven,AL,75195,US,SMB,Healthcare,Active,Organic,2023-04-21,14039.88,0,2022-11-23T05:59:37.362574,2024-03-12T06:23:14.618098
726,CUST-00726,Dawn,Miller,Dawn Miller,gary89@example.net,001-389-407-4993x598,9777 Ryan Rapids Suite 640,New Mike,WA,70257,US,Enterprise,Real Estate,Active,Paid Search,2020-10-07,102204.38,1,2018-03-04T23:18:58.323375,2024-01-11T17:36:06.473620
727,CUST-00727,Charles,Page,Charles Page,mejiadaniel@example.com,978-393-9129x56518,8600 Ayala Avenue,West Joseph,VT,84203,US,Consumer,Government,Active,Organic,2024-07-18,97680.72,0,2019-04-08T12:00:54.676131,2024-12-12T22:18:08.027794
728,CUST-00728,Ann,Small,Ann Small,oriddle@example.org,+1-802-293-0112x5018,2906 Hernandez Falls Apt. 336,Port David,OH,02555,US,Enterprise,Real Estate,Active,Event,2020-06-12,146609.2,0,2020-09-09T15:11:47.437426,2024-11-20T10:26:58.241061
729,CUST-00729,Alexander,Farley,Alexander Farley,shepardlisa@example.org,(362)649-7537x4057,9567 Williams Light Suite 354,Shelbybury,KS,43794,US,SMB,Media,Active,Paid Search,2022-06-22,196829.53,0,2023-01-26T23:00:56.190540,2024-04-12T17:33:29.302455
730,CUST-00730,Diana,Kemp,Diana Kemp,ggomez@example.org,+1-848-834-8358x6267,532 Michelle Valleys Suite 758,Smithhaven,MH,80317,US,Enterprise,Manufacturing,Inactive,Social Media,2024-10-28,99080.76,0,2020-01-14T02:23:58.265859,2024-02-28T05:15:15.272478
731,CUST-00731,Nicole,Ortiz,Nicole Ortiz,dianebanks@example.com,769.258.0504,092 Morales Expressway Apt. 073,Geraldborough,OK,06488,US,Consumer,Retail,Churned,Referral,2023-08-18,34527.17,1,2022-11-17T09:16:12.835136,2024-06-12T13:00:45.225810
732,CUST-00732,Robin,Burns,Robin Burns,joseph50@example.org,+1-701-262-5851,045 Diane Points,West Jasonbury,FM,08985,US,SMB,Retail,Active,Event,2018-12-29,221801.04,0,2018-12-22T23:19:41.216763,2024-06-18T19:44:02.295405
733,CUST-00733,Joseph,Sutton,Joseph Sutton,madisonchristensen@example.net,001-753-411-1235x904,2866 Linda Key Apt. 085,Walkerborough,OH,94205,US,Enterprise,Media,Churned,Referral,2022-09-15,31247.17,0,2022-09-27T03:34:26.767047,2024-05-07T13:45:54.168440
734,CUST-00734,Matthew,Miller,Matthew Miller,zdavila@example.net,+1-919-235-1174x5553,72816 Gonzalez Mills Suite 612,Lake Loganfort,MN,55967,US,Consumer,Media,Churned,Organic,2022-06-04,76520.44,0,2023-01-13T03:02:03.195284,2024-10-06T01:46:08.857820
735,CUST-00735,Julie,Juarez,Julie Juarez,thompsonroger@example.net,581-387-6209x906,03995 Ryan Park Apt. 450,Jennifershire,ND,19223,US,Mid-Market,Government,Prospect,Partner,2019-10-20,36042.55,0,2024-06-03T14:29:13.085499,2024-02-15T18:22:30.233457
736,CUST-00736,Erica,Cummings,Erica Cummings,mezastephanie@example.org,238-488-0485x142,364 Williams Springs Apt. 823,East Jonathanfort,MN,49139,US,Mid-Market,Real Estate,Active,Referral,2021-01-31,29098.32,0,2021-02-02T15:15:58.148377,2024-06-19T18:14:52.050129
737,CUST-00737,Catherine,Brown,Catherine Brown,brittany44@example.org,383-243-6953,977 Erika Coves,Alfredberg,TX,77118,US,Consumer,Media,Active,Paid Search,2023-01-11,168085.47,0,2018-10-21T03:41:02.417825,2024-09-03T08:55:11.202450
738,CUST-00738,Taylor,Martinez,Taylor Martinez,lisa73@example.org,516.829.1087x39221,7376 Wilson Burg,Derrickhaven,TX,59643,US,Enterprise,Technology,Prospect,Partner,2024-04-27,122054.01,0,2021-05-30T14:23:49.276551,2024-06-10T19:09:03.495053
739,CUST-00739,Kelly,Jefferson,Kelly Jefferson,brooksjames@example.com,250-502-0268x387,502 Shaw Mission Suite 030,Alanborough,KY,53989,US,SMB,Retail,Prospect,Event,2023-03-08,59015.95,0,2022-10-17T11:04:34.558894,2024-06-17T01:56:54.966202
740,CUST-00740,Michael,Garrett,Michael Garrett,johncoleman@example.net,201-738-2721,34601 Moore Alley,East Amandaside,GA,47904,US,Enterprise,Technology,Active,Social Media,2021-10-03,112936.17,0,2023-07-28T19:36:16.679564,2024-03-04T14:46:12.212924
741,CUST-00741,Kelli,Singh,Kelli Singh,keithemily@example.net,963-560-3891,078 Wong Meadow Suite 200,West Davidview,UT,94515,US,Mid-Market,Real Estate,Churned,Paid Search,2022-10-18,202021.09,1,2018-09-12T21:25:01.149818,2024-01-19T10:18:37.743711
742,CUST-00742,Thomas,Smith,Thomas Smith,josephdiaz@example.org,+1-389-651-2370x8511,4569 Thomas Locks Suite 561,South Ronald,CO,31476,US,Mid-Market,Healthcare,Active,Referral,2018-10-19,196522.2,1,2021-01-27T13:43:13.750417,2024-09-25T18:37:54.658175
743,CUST-00743,Lisa,Watts,Lisa Watts,bbrady@example.org,001-556-212-6678,7371 Amy Walk Suite 402,East Grace,VT,38340,US,SMB,Education,Active,Event,2022-09-24,183376.71,1,2022-09-02T09:45:06.033860,2024-12-17T21:04:02.887887
744,CUST-00744,Kevin,Cobb,Kevin Cobb,troyharris@example.org,3417176142,8319 Mooney Street,Clarkchester,KS,63310,US,Consumer,Logistics,Active,Paid Search,2024-03-13,121999.36,0,2018-03-11T13:21:49.618871,2024-04-01T14:12:46.611461
745,CUST-00745,Lawrence,Ryan,Lawrence Ryan,nmcintosh@example.com,+1-583-800-4837,159 Julie Drive,Lake Dawnfort,AR,50741,US,Mid-Market,Real Estate,Active,Paid Search,2021-12-16,214749.06,0,2020-04-23T01:07:31.841893,2024-03-22T15:18:29.213079
746,CUST-00746,Caleb,Velez,Caleb Velez,bethmiller@example.com,(228)324-7183,9607 Byrd Pine,Marissafort,MH,37838,US,Mid-Market,Manufacturing,Prospect,Event,2018-05-08,19577.36,0,2022-01-26T15:50:07.593682,2024-06-13T06:13:17.010354
747,CUST-00747,Caroline,Stewart,Caroline Stewart,danielmartinez@example.com,+1-365-265-8189,73563 Victoria Flats Apt. 297,Marissamouth,GU,23832,US,Enterprise,Media,Prospect,Organic,2024-07-04,203254.28,1,2023-03-19T19:51:31.087986,2024-10-02T16:56:19.080183
